,STATENAME,ACTIVITYESTIMATE,WEEK,SEASON,POP,AREA,HealthCare_All,HealthCare_Under65,HealthCare_Under18,HealthCare_Over65,INCOME,TypeA_subH3,TypeA_subH1N1,TypeA,TypeA_subH3N2,TypeA_subU,TypeA_subH1,TypeB,PrevWeek,NSporadic,NLocalAct,NNoAct,NRegional,NWidespread
11072,North Dakota,Sporadic,10,2013-14,721999,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59152,85,318,7,0,0,0,0,Sporadic,17,47,0,24,12
11073,North Dakota,Sporadic,11,2013-14,721999,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,52888,111,277,4,0,0,0,0,Sporadic,31,42,0,21,8
11074,North Dakota,Sporadic,11,2013-14,721999,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59152,111,277,4,0,0,0,0,Sporadic,31,42,0,21,8
11075,North Dakota,Sporadic,12,2013-14,721999,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,52888,131,158,10,0,0,0,0,Sporadic,40,38,0,16,8
11076,North Dakota,Sporadic,12,2013-14,721999,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59152,131,158,10,0,0,0,0,Sporadic,40,38,0,16,8
11077,North Dakota,Sporadic,13,2013-14,721999,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,52888,146,112,6,0,0,0,0,Sporadic,45,36,1,11,9
11078,North Dakota,Sporadic,13,2013-14,721999,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59152,146,112,6,0,0,0,0,Sporadic,45,36,1,11,9
11079,North Dakota,Sporadic,14,2013-14,721999,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,52888,170,90,4,0,0,0,0,Sporadic,48,34,2,8,10
11080,North Dakota,Sporadic,14,2013-14,721999,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59152,170,90,4,0,0,0,0,Sporadic,48,34,2,8,10
11081,North Dakota,Sporadic,15,2013-14,721999,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,52888,140,40,3,0,0,0,0,Sporadic,49,31,3,7,12
11082,North Dakota,Sporadic,15,2013-14,721999,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59152,140,40,3,0,0,0,0,Sporadic,49,31,3,7,12
11083,North Dakota,Sporadic,16,2013-14,721999,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,52888,150,18,4,0,0,0,0,Sporadic,50,28,6,6,12
11084,North Dakota,Sporadic,16,2013-14,721999,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59152,150,18,4,0,0,0,0,Sporadic,50,28,6,6,12
11085,North Dakota,Sporadic,17,2013-14,721999,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,52888,137,24,5,0,0,0,0,Sporadic,54,26,8,5,9
11086,North Dakota,Sporadic,17,2013-14,721999,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59152,137,24,5,0,0,0,0,Sporadic,54,26,8,5,9
11087,North Dakota,Sporadic,18,2013-14,721999,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,52888,111,9,5,0,0,0,0,Sporadic,61,21,8,4,8
11088,North Dakota,Sporadic,18,2013-14,721999,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59152,111,9,5,0,0,0,0,Sporadic,61,21,8,4,8
11089,North Dakota,Sporadic,19,2013-14,721999,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,52888,84,7,4,0,0,0,0,Sporadic,73,10,8,4,7
11090,North Dakota,Sporadic,19,2013-14,721999,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59152,84,7,4,0,0,0,0,Sporadic,73,10,8,4,7
11091,North Dakota,Sporadic,20,2013-14,721999,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,52888,92,6,7,0,0,0,0,Sporadic,77,10,9,7,5
11092,North Dakota,Sporadic,20,2013-14,721999,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59152,92,6,7,0,0,0,0,Sporadic,77,10,9,7,5
11093,North Dakota,Local Activity,41,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,107,5,0,0,0,0,0,Local Activity,29,3,19,0,0
11094,North Dakota,Sporadic,42,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,189,5,2,1,0,0,0,Local Activity,37,4,10,0,0
11095,North Dakota,Sporadic,43,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,186,5,0,0,0,0,0,Sporadic,36,5,10,0,0
11096,North Dakota,Sporadic,44,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,250,3,3,0,0,0,0,Sporadic,32,8,10,1,0
11097,North Dakota,Sporadic,45,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,420,6,5,0,0,0,0,Sporadic,41,3,5,2,0
11098,North Dakota,Sporadic,46,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,498,8,9,0,0,0,0,Sporadic,32,13,3,3,0
11099,North Dakota,Sporadic,47,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,781,5,12,0,0,0,0,Sporadic,24,21,1,5,0
11100,North Dakota,Sporadic,48,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,1102,4,10,0,0,0,0,Sporadic,18,20,2,9,2
11101,North Dakota,Regional,49,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,1934,7,6,0,0,0,0,Sporadic,12,19,0,14,6
11102,North Dakota,Widespread,50,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,2840,4,22,0,0,0,0,Regional,5,7,0,25,14
11103,North Dakota,Widespread,51,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,3347,2,36,0,0,0,0,Widespread,2,6,0,14,29
11104,North Dakota,Widespread,52,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,3637,3,25,0,0,0,0,Widespread,2,2,0,11,36
11105,North Dakota,Widespread,53,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,3282,0,34,0,0,0,0,Widespread,1,1,0,6,43
11106,North Dakota,Widespread,1,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,2952,7,22,0,0,0,0,Widespread,0,2,0,3,46
11107,North Dakota,Widespread,2,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,2566,4,20,0,0,0,0,Widespread,0,2,0,3,46
11108,North Dakota,Widespread,3,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,2240,1,31,0,0,0,0,Widespread,0,2,0,5,44
11109,North Dakota,Widespread,4,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,2013,5,10,0,0,0,0,Widespread,0,2,0,5,44
11110,North Dakota,Widespread,5,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,1596,5,9,0,0,0,0,Widespread,0,2,0,9,40
11111,North Dakota,Widespread,6,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,942,2,12,0,0,0,0,Widespread,0,3,0,16,32
11112,North Dakota,Regional,7,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,662,3,5,0,0,0,0,Widespread,0,6,0,15,30
11113,North Dakota,Regional,8,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,541,10,7,0,0,0,0,Regional,0,6,0,25,20
11114,North Dakota,Regional,9,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,409,1,5,0,0,0,0,Regional,2,7,0,30,12
11115,North Dakota,Regional,10,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,260,6,5,0,0,0,0,Regional,2,10,0,30,9
11116,North Dakota,Regional,11,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,228,1,8,0,0,0,0,Regional,2,13,0,29,7
11117,North Dakota,Regional,12,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,142,3,0,0,0,0,0,Regional,1,16,0,27,7
11118,North Dakota,Regional,13,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,99,3,4,0,0,0,0,Regional,5,22,0,20,4
11119,North Dakota,Regional,14,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,53,6,0,0,0,0,0,Regional,7,23,0,17,4
11120,North Dakota,Regional,15,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,44,8,2,0,0,0,0,Regional,14,20,0,14,3
11121,North Dakota,Regional,16,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,29,2,1,0,0,0,0,Regional,18,18,2,10,3
11122,North Dakota,Local Activity,17,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,13,1,2,0,0,0,0,Regional,22,14,3,9,3
11123,North Dakota,Sporadic,18,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,6,1,0,0,0,0,0,Local Activity,27,12,3,7,2
11124,North Dakota,Sporadic,19,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,9,2,1,0,0,0,0,Sporadic,28,12,6,2,3
11125,North Dakota,Sporadic,20,2014-15,737382,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60730,14,1,0,0,0,0,0,Sporadic,32,9,8,1,1
11126,North Dakota,Sporadic,41,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,41,5,2,0,0,0,10,Sporadic,27,1,22,1,0
11127,North Dakota,Sporadic,42,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,43,10,1,0,0,0,12,Sporadic,29,4,18,0,0
11128,North Dakota,Sporadic,43,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,30,9,4,0,0,0,13,Sporadic,34,6,10,1,0
11129,North Dakota,Sporadic,44,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,23,4,4,0,0,0,13,Sporadic,40,2,9,0,0
11130,North Dakota,Sporadic,45,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,26,9,1,0,0,0,15,Sporadic,41,4,6,0,0
11131,North Dakota,Sporadic,46,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,38,17,1,0,0,0,8,Sporadic,40,4,7,0,0
11132,North Dakota,Sporadic,47,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,20,15,0,0,0,0,15,Sporadic,39,5,7,0,0
11133,North Dakota,Sporadic,48,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,33,26,2,0,0,0,19,Sporadic,39,7,5,0,0
11134,North Dakota,Sporadic,49,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,35,35,3,0,0,0,23,Sporadic,37,10,4,0,0
11135,North Dakota,Sporadic,50,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,36,64,0,0,0,0,29,Sporadic,34,12,3,2,0
11136,North Dakota,Sporadic,51,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,29,80,1,0,0,0,37,Sporadic,28,14,4,5,0
11137,North Dakota,Local Activity,52,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,37,131,1,0,0,0,40,Sporadic,29,12,4,5,1
11138,North Dakota,Sporadic,1,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,47,188,2,0,0,0,49,Local Activity,27,13,3,6,2
11139,North Dakota,Sporadic,2,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,67,223,4,0,0,0,102,Sporadic,28,11,3,9,0
11140,North Dakota,Local Activity,3,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,81,320,13,0,0,0,116,Sporadic,24,12,2,10,3
11141,North Dakota,Local Activity,4,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,139,458,14,0,0,0,170,Local Activity,21,12,0,14,4
11142,North Dakota,Regional,5,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,147,614,10,0,0,0,226,Local Activity,12,17,1,18,3
11143,North Dakota,Regional,6,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,183,773,16,0,0,0,288,Regional,10,16,1,17,7
11144,North Dakota,Widespread,7,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,208,1180,17,0,0,0,383,Regional,3,16,0,20,12
11145,North Dakota,Widespread,8,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,182,1528,27,0,0,0,527,Widespread,1,11,0,18,21
11146,North Dakota,Widespread,9,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,255,1740,32,0,0,0,527,Widespread,2,2,0,14,33
11147,North Dakota,Widespread,10,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,277,2066,46,0,0,0,630,Widespread,0,1,0,13,37
11148,North Dakota,Widespread,11,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,186,1419,23,0,0,0,525,Widespread,0,1,0,10,40
11149,North Dakota,Widespread,12,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,174,990,17,0,0,0,439,Widespread,0,2,0,10,39
11150,North Dakota,Widespread,13,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,155,763,33,0,0,0,494,Widespread,1,3,0,18,29
11151,North Dakota,Regional,14,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,121,484,32,0,0,0,393,Widespread,3,5,0,18,25
11152,North Dakota,Regional,15,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,103,347,14,0,0,0,360,Regional,3,11,0,19,18
11153,North Dakota,Regional,16,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,118,255,15,0,0,0,373,Regional,4,14,0,19,14
11154,North Dakota,Local Activity,17,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,88,152,5,0,0,0,274,Regional,8,14,0,16,13
11155,North Dakota,Local Activity,18,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,56,68,2,0,0,0,202,Local Activity,11,18,0,15,7
11156,North Dakota,Sporadic,19,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,59,41,2,0,0,0,144,Local Activity,15,21,0,12,3
11157,North Dakota,Sporadic,20,2015-16,754022,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,57415,71,30,4,0,0,0,96,Sporadic,22,20,0,7,2
11158,North Dakota,Sporadic,41,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,74,11,0,0,0,0,16,Sporadic,36,1,14,0,0
11159,North Dakota,Sporadic,42,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,106,12,2,0,0,0,18,Sporadic,42,1,8,0,0
11160,North Dakota,Sporadic,43,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,123,13,0,0,0,0,11,Sporadic,42,1,8,0,0
11161,North Dakota,Sporadic,44,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,109,11,3,0,0,0,19,Sporadic,40,3,8,0,0
11162,North Dakota,Sporadic,45,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,131,5,1,0,0,0,11,Sporadic,40,6,4,1,0
11163,North Dakota,Sporadic,46,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,163,9,2,0,0,0,21,Sporadic,41,5,4,1,0
11164,North Dakota,Sporadic,47,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,148,5,8,0,0,0,16,Sporadic,36,12,3,0,0
11165,North Dakota,Sporadic,48,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,257,11,8,0,0,0,38,Sporadic,37,12,1,1,0
11166,North Dakota,Sporadic,49,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,405,12,1,0,0,0,28,Sporadic,29,19,1,2,0
11167,North Dakota,Local Activity,50,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,641,15,3,0,0,0,60,Sporadic,20,23,1,7,0
11168,North Dakota,Regional,51,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,867,24,9,0,0,0,77,Local Activity,10,28,0,13,0
11169,North Dakota,Regional,52,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,1310,21,23,0,0,0,107,Regional,5,20,0,18,8
11170,North Dakota,Regional,1,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,1477,36,6,0,0,0,123,Regional,0,11,0,28,12
11171,North Dakota,Widespread,2,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,1681,35,14,0,0,0,141,Regional,0,9,0,21,21
11172,North Dakota,Widespread,3,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,1847,46,9,0,0,0,191,Widespread,0,5,0,17,29
11173,North Dakota,Widespread,4,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,2043,34,17,0,0,0,212,Widespread,0,2,0,12,37
11174,North Dakota,Widespread,5,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,2320,35,17,0,0,0,319,Widespread,0,2,0,9,40
11175,North Dakota,Widespread,6,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,2615,62,18,0,0,0,395,Widespread,0,2,0,6,43
11176,North Dakota,Widespread,7,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,2413,53,13,0,0,0,537,Widespread,0,1,0,4,46
11177,North Dakota,Widespread,8,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,2196,79,9,0,0,0,580,Widespread,1,2,0,4,44
11178,North Dakota,Widespread,9,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,1359,49,13,0,0,0,577,Widespread,0,3,0,5,43
11179,North Dakota,Widespread,10,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,1169,44,13,0,0,0,615,Widespread,1,3,0,8,39
11180,North Dakota,Widespread,11,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,836,24,8,0,0,0,670,Widespread,0,4,0,11,36
11181,North Dakota,Widespread,12,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,809,31,3,0,0,0,816,Widespread,2,3,0,10,36
11182,North Dakota,Widespread,13,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,641,25,3,0,0,0,917,Widespread,2,6,0,12,31
11183,North Dakota,Widespread,14,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,366,15,4,0,0,0,685,Widespread,2,6,0,19,24
11184,North Dakota,Regional,15,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,217,5,1,0,0,0,515,Widespread,2,13,0,18,18
11185,North Dakota,Local Activity,16,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,138,8,2,0,0,0,367,Regional,6,20,0,15,10
11186,North Dakota,Local Activity,17,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,130,5,2,0,0,0,263,Local Activity,13,20,0,11,7
11187,North Dakota,Local Activity,18,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,80,5,2,0,0,0,194,Local Activity,19,21,0,8,3
11188,North Dakota,Sporadic,19,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,95,2,1,0,0,0,182,Local Activity,30,13,0,7,1
11189,North Dakota,Sporadic,20,2016-17,754353,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,60184,62,4,1,0,0,0,167,Sporadic,37,8,1,5,0
11190,North Dakota,Sporadic,41,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,126,12,8,0,0,0,18,Sporadic,39,2,10,0,0
11191,North Dakota,Sporadic,42,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,152,12,0,0,0,0,11,Sporadic,38,5,8,0,0
11192,North Dakota,Sporadic,43,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,151,24,24,0,0,0,30,Sporadic,34,12,4,0,0
11193,North Dakota,Sporadic,44,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,220,19,15,0,0,0,47,Sporadic,32,12,3,4,0
11194,North Dakota,Sporadic,45,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,274,19,1,0,0,0,42,Sporadic,32,13,0,6,0
11195,North Dakota,Local Activity,46,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,372,52,2,0,0,0,83,Sporadic,26,13,3,9,0
11196,North Dakota,Regional,47,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,458,36,0,0,0,0,73,Local Activity,22,20,1,6,2
11197,North Dakota,Regional,48,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,724,59,8,1,0,0,124,Regional,13,24,0,10,4
11198,North Dakota,Regional,49,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,974,64,2,0,0,0,137,Regional,8,18,0,18,7
11199,North Dakota,Widespread,50,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,1335,122,10,0,0,0,224,Regional,3,10,0,26,12
11200,North Dakota,Widespread,51,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,2160,222,15,0,0,0,325,Widespread,0,5,0,23,23
11201,North Dakota,Widespread,52,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,2447,250,21,0,0,0,402,Widespread,0,2,0,13,36
11202,North Dakota,Widespread,1,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,2683,290,20,0,0,0,529,Widespread,0,1,0,4,46
11203,North Dakota,Widespread,2,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,2747,343,31,0,0,0,626,Widespread,0,1,0,1,49
11204,North Dakota,Widespread,3,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,2442,353,21,0,0,0,645,Widespread,0,2,0,0,49
11205,North Dakota,Widespread,4,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,2526,495,29,0,0,0,879,Widespread,0,2,0,0,49
11206,North Dakota,Widespread,5,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,2303,504,32,0,0,0,1047,Widespread,0,2,0,1,48
11207,North Dakota,Widespread,6,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,1882,492,23,0,0,0,1200,Widespread,0,1,0,2,48
11208,North Dakota,Widespread,7,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,1387,436,22,0,0,0,1182,Widespread,0,2,0,1,48
11209,North Dakota,Widespread,8,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,1002,260,11,0,0,0,1156,Widespread,0,3,0,0,48
11210,North Dakota,Widespread,9,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,543,214,6,0,0,0,866,Widespread,0,4,0,3,44
11211,North Dakota,Regional,10,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,343,130,15,0,0,0,730,Widespread,0,5,0,12,34
11212,North Dakota,Regional,11,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,252,154,12,0,0,0,665,Regional,1,6,0,18,26
11213,North Dakota,Regional,12,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,213,101,5,0,0,0,594,Regional,2,6,0,25,18
11214,North Dakota,Regional,13,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,207,119,3,0,0,0,576,Regional,4,9,0,22,16
11215,North Dakota,Regional,14,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,154,96,4,0,0,0,477,Regional,3,11,0,26,11
11216,North Dakota,Regional,15,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,98,95,0,0,0,0,352,Regional,5,17,0,22,7
11217,North Dakota,Local Activity,16,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,81,43,0,0,0,0,270,Regional,7,21,2,16,5
11218,North Dakota,Local Activity,17,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,52,42,0,0,0,0,208,Local Activity,11,25,2,9,4
11219,North Dakota,Sporadic,18,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,27,32,2,0,0,0,171,Local Activity,15,24,2,7,3
11220,North Dakota,Sporadic,19,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,20,13,0,0,0,0,80,Sporadic,26,16,2,4,3
11221,North Dakota,Sporadic,20,2017-18,755176,183108,82.80000305175781,79.80000305175781,91.5999984741211,99.19999694824219,59886,10,16,0,0,0,0,43,Sporadic,34,9,3,3,2
